,brand,year,model,used_or_new,transmission,drive_type,fuel_type,fuel_consumption,kilometres,cylinders,body_type,doors,seats,price,cylinder_capacity,exterior_clr,suburb,state
2624,Renault,2020.0,Koleos,USED,Automatic,Front,Unleaded,8.1 L / 100 km,54660.0,4,SUV,4,5,25990.0,2.5,White,Tweed Heads South,NSW
2625,Mazda,2009.0,CX-7,USED,Automatic,Front,Unleaded,9.4 L / 100 km,202043.0,4,SUV,4,5,12999.0,2.5,White,Ringwood,VIC
2626,Toyota,2013.0,RAV4,USED,Automatic,AWD,Unleaded,8.5 L / 100 km,169759.0,4,SUV,4,5,20888.0,2.5,Brown,Taylors Beach,NSW
2627,Mazda,2020.0,CX-30,USED,Automatic,Front,Unleaded,6.6 L / 100 km,20304.0,4,SUV,4,5,38100.0,2.5,White,Phillip,ACT
2628,Renault,2020.0,Koleos,USED,Automatic,Front,Unleaded,8.1 L / 100 km,42623.0,4,SUV,4,5,25990.0,2.5,White,Tweed Heads South,NSW
2629,Renault,2021.0,Koleos,USED,Automatic,Front,Unleaded,8.1 L / 100 km,46377.0,4,SUV,4,5,30990.0,2.5,Blue,Ferntree Gully,VIC
2630,Renault,2020.0,Koleos,USED,Automatic,Front,Unleaded,8.1 L / 100 km,53661.0,4,SUV,4,5,24990.0,2.5,Red,Tweed Heads South,NSW
2631,Renault,2021.0,Koleos,USED,Automatic,Front,Unleaded,8.1 L / 100 km,42033.0,4,SUV,4,5,30999.0,2.5,Blue,Ferntree Gully,VIC
2632,Toyota,2016.0,RAV4,USED,Automatic,AWD,Unleaded,8.5 L / 100 km,79000.0,4,SUV,4,5,30000.0,2.5,Grey,Vermont,VIC
2633,Mazda,2022.0,CX-30,USED,Automatic,Front,Unleaded,6.6 L / 100 km,5360.0,4,SUV,4,5,42950.0,2.5,Blue,Mulgrave,VIC
2634,Mazda,2011.0,CX-7,USED,Automatic,Front,Unleaded,9.4 L / 100 km,122117.0,4,SUV,4,5,14990.0,2.5,Black,Hoppers Crossing,VIC
2635,Toyota,2015.0,RAV4,USED,Automatic,AWD,Unleaded,8.5 L / 100 km,118610.0,4,SUV,4,5,28990.0,2.5,Brown,Pinkenba,QLD
2636,Toyota,2014.0,RAV4,USED,Automatic,AWD,Unleaded,8.5 L / 100 km,187749.0,4,SUV,4,5,19995.0,2.5,White,Moorooka,QLD
2637,Toyota,2018.0,RAV4,USED,Automatic,AWD,Unleaded,8.5 L / 100 km,44321.0,4,SUV,4,5,37990.0,2.5,Silver,Pinkenba,QLD
2638,Toyota,2018.0,RAV4,USED,Automatic,AWD,Unleaded,8.5 L / 100 km,67458.0,4,SUV,4,5,36990.0,2.5,Blue,Coburg North,VIC
2639,Toyota,2017.0,RAV4,USED,Automatic,AWD,Unleaded,8.5 L / 100 km,91433.0,4,SUV,4,5,28490.0,2.5,Silver,Hendra,QLD
2640,Renault,2021.0,Koleos,USED,Automatic,Front,Unleaded,8.1 L / 100 km,41622.0,4,SUV,4,5,30900.0,2.5,Grey,Mornington,VIC
2641,Toyota,2014.0,RAV4,USED,Automatic,AWD,Unleaded,8.5 L / 100 km,220547.0,4,SUV,4,5,18499.0,2.5,Silver,Laverton North,VIC
2642,Mazda,2010.0,CX-7,USED,Automatic,Front,Unleaded,9.4 L / 100 km,172614.0,4,SUV,4,5,10999.0,2.5,White,Mordialloc,VIC
2643,Renault,2020.0,Koleos,USED,Automatic,Front,Unleaded,8.1 L / 100 km,50518.0,4,SUV,4,5,28813.0,2.5,Grey,Brooklyn,VIC
2644,Renault,2021.0,Koleos,USED,Automatic,Front,Unleaded,8.1 L / 100 km,24059.0,4,SUV,4,5,30990.0,2.5,Black,Springwood,QLD
2645,Renault,2021.0,Koleos,USED,Automatic,Front,Unleaded,8.1 L / 100 km,18456.0,4,SUV,4,5,31950.0,2.5,Red,Elsternwick,VIC
2646,Renault,2021.0,Koleos,USED,Automatic,4WD,Unleaded,8.3 L / 100 km,54962.0,4,SUV,4,5,37990.0,2.5,Black,Narre Warren,VIC
2647,Renault,2021.0,Koleos,USED,Automatic,Front,Unleaded,8.1 L / 100 km,25366.0,4,SUV,4,5,31890.0,2.5,Red,Essendon Fields,VIC
2648,Mazda,2022.0,CX-30,USED,Automatic,Front,Unleaded,6.6 L / 100 km,5941.0,4,SUV,4,5,42990.0,2.5,White,Brighton,VIC
2649,Toyota,2018.0,RAV4,USED,Automatic,AWD,Unleaded,8.5 L / 100 km,59267.0,4,SUV,4,5,36985.0,2.5,Silver,Capalaba,QLD
2650,Renault,2020.0,Koleos,USED,Automatic,Front,Unleaded,8.1 L / 100 km,55309.0,4,SUV,4,5,29990.0,2.5,Grey,Essendon Fields,VIC
2651,Mitsubishi,2022.0,Outlander,USED,Automatic,Front,Unleaded,7.5 L / 100 km,20611.0,4,SUV,4,5,38502.0,2.5,White,Hendra,QLD
2652,Renault,2021.0,Koleos,USED,Automatic,Front,Unleaded,8.1 L / 100 km,26119.0,4,SUV,4,5,30950.0,2.5,Red,Elsternwick,VIC
2653,Toyota,2015.0,RAV4,USED,Automatic,AWD,Unleaded,8.5 L / 100 km,160695.0,4,SUV,4,5,25988.0,2.5,Red,Geelong,VIC
2654,Renault,2020.0,Koleos,USED,Automatic,Front,Unleaded,8.1 L / 100 km,53977.0,4,SUV,4,5,28888.0,2.5,Grey,Hoppers Crossing,VIC
2655,Renault,2020.0,Koleos,USED,Automatic,Front,Unleaded,8.1 L / 100 km,48013.0,4,SUV,4,5,31990.0,2.5,Grey,Essendon Fields,VIC
2656,Renault,2020.0,Koleos,USED,Automatic,Front,Unleaded,8.1 L / 100 km,75005.0,4,SUV,4,5,29995.0,2.5,White,Hobart,TAS
2657,Toyota,2018.0,RAV4,USED,Automatic,AWD,Unleaded,8.5 L / 100 km,70183.0,4,SUV,4,5,35880.0,2.5,White,Hillcrest,SA
2658,Renault,2021.0,Koleos,USED,Automatic,Front,Unleaded,8.1 L / 100 km,26013.0,4,SUV,4,5,29990.0,2.5,Red,Bungalow,QLD
2659,Toyota,2018.0,RAV4,USED,Automatic,AWD,Unleaded,8.5 L / 100 km,26900.0,4,SUV,4,5,35990.0,2.5,Silver,North Hobart,TAS
2660,Renault,2021.0,Koleos,USED,Automatic,Front,Unleaded,8.1 L / 100 km,30347.0,4,SUV,4,5,30990.0,2.5,Red,Garbutt,QLD
2661,Mazda,2022.0,CX-30,USED,Automatic,Front,Unleaded,6.6 L / 100 km,3383.0,4,SUV,4,5,38990.0,2.5,Blue,Palmyra,WA
2662,Toyota,2018.0,RAV4,USED,Automatic,AWD,Unleaded,8.5 L / 100 km,79819.0,4,SUV,4,5,35999.0,2.5,White,Rockingham,WA
2663,Renault,2021.0,Koleos,USED,Automatic,Front,Unleaded,8.1 L / 100 km,26554.0,4,SUV,4,5,29990.0,2.5,Red,Bungalow,QLD
2664,Toyota,2016.0,RAV4,USED,Automatic,AWD,Unleaded,8.5 L / 100 km,161125.0,4,SUV,4,5,23990.0,2.5,White,Berrimah,NT
2665,Renault,2020.0,Koleos,USED,Automatic,Front,Unleaded,8.1 L / 100 km,47983.0,4,SUV,4,5,29999.0,2.5,Black,Victoria Park,WA
2666,Renault,2020.0,Koleos,USED,Automatic,Front,Unleaded,8.1 L / 100 km,60952.0,4,SUV,4,5,24996.0,2.5,Black,Cannington,WA
2667,Renault,2019.0,Koleos,USED,Automatic,Front,Unleaded,8.1 L / 100 km,62490.0,4,SUV,4,5,27990.0,2.5,White,Victoria Park,WA
2668,Renault,2020.0,Koleos,USED,Automatic,Front,Unleaded,8.1 L / 100 km,65851.0,4,SUV,4,5,29980.0,2.5,White,Bentley,WA
2669,Toyota,2018.0,RAV4,USED,Automatic,AWD,Unleaded,8.5 L / 100 km,31371.0,4,SUV,4,5,36950.0,2.5,White,Moorabbin,VIC
2670,Mazda,2021.0,CX-30,USED,Automatic,Front,Unleaded,6.6 L / 100 km,26311.0,4,SUV,4,5,39990.0,2.5,Red,Aspley,QLD
2671,Mazda,2010.0,CX-7,USED,Automatic,Front,Unleaded,9.4 L / 100 km,263000.0,4,SUV,4,5,9999.0,2.5,Blue,Brooklyn,VIC
2672,Mazda,2022.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,10579.0,4,SUV,4,5,37990.0,2.5,Black,Five Dock,NSW
2673,Mazda,2015.0,CX-5,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,83095.0,4,SUV,4,5,26990.0,2.5,Red,Campbelltown,NSW
2674,Mazda,2017.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,37811.0,4,SUV,4,5,39990.0,2.5,,Blacktown,NSW
2675,Mazda,2022.0,CX-5,USED,Automatic,Front,Unleaded,7.5 L / 100 km,2734.0,4,SUV,4,5,41998.0,2.5,Red,Berwick,VIC
2676,Mazda,2017.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,109787.0,4,SUV,4,5,31990.0,2.5,Red,Upper Ferntree Gully,VIC
2677,Mazda,2022.0,CX-5,USED,Automatic,AWD,Unleaded,8.2 L / 100 km,7492.0,4,SUV,4,5,55667.0,2.5,Grey,Liverpool,NSW
2678,Mazda,2020.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,46220.0,4,SUV,4,5,40898.0,2.5,Grey,Liverpool,NSW
2679,Mazda,2015.0,CX-5,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,139022.0,4,SUV,4,5,20990.0,2.5,Silver,Osborne Park,WA
2680,Mazda,2017.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,180454.0,4,SUV,4,5,23490.0,2.5,Black,Smeaton Grange,NSW
2681,Mazda,2020.0,CX-5,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,37128.0,4,SUV,4,5,41990.0,2.5,Silver,Liverpool,NSW
2682,Mazda,2013.0,CX-5,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,149666.0,4,SUV,4,5,17886.0,2.5,Silver,Liverpool,NSW
2683,Mazda,2017.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,65969.0,4,SUV,4,5,34999.0,2.5,Black,Lilydale,VIC
2684,Mazda,2016.0,CX-5,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,87985.0,4,SUV,4,5,23950.0,2.5,Grey,Five Dock,NSW
2685,Mazda,2013.0,CX-5,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,123101.0,4,SUV,4,5,18999.0,2.5,Blue,Southport,QLD
2686,Mazda,2019.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,32289.0,4,SUV,4,5,35990.0,2.5,Grey,Revesby,NSW
2687,Mazda,2018.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,25403.0,4,SUV,4,5,36990.0,2.5,Red,Port Macquarie,NSW
2688,Mazda,2018.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,41425.0,4,SUV,4,5,37990.0,2.5,White,Brookvale,NSW
2689,Mazda,2015.0,CX-5,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,54511.0,4,SUV,4,5,27990.0,2.5,Blue,Lindfield,NSW
2690,Mazda,2018.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,96825.0,4,SUV,4,5,34990.0,2.5,Blue,Essendon,VIC
2691,Mazda,2014.0,CX-5,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,233563.0,4,SUV,4,5,13992.0,2.5,White,Liverpool,NSW
2692,Mazda,2020.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,61227.0,4,SUV,4,5,33990.0,2.5,Blue,Brookvale,NSW
2693,Mazda,2022.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,4867.0,4,SUV,4,5,49990.0,2.5,Blue,Brookvale,NSW
2694,Mazda,2021.0,CX-5,USED,Automatic,AWD,Unleaded,8.2 L / 100 km,51806.0,4,SUV,4,5,43987.0,2.5,Grey,Penrith,NSW
2695,Mazda,2015.0,CX-5,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,249049.0,4,SUV,4,5,15990.0,2.5,White,Medlow Bath,NSW
2696,Mazda,2022.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,4880.0,4,SUV,4,5,41990.0,2.5,White,Osborne Park,WA
2697,Mazda,2020.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,74707.0,4,SUV,4,5,32950.0,2.5,Blue,Rutherford,NSW
2698,Mazda,2019.0,CX-5,USED,Automatic,AWD,Unleaded,8.2 L / 100 km,65300.0,4,SUV,4,5,37990.0,2.5,White,Nowra,NSW
2699,Mazda,2018.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,7289.0,4,SUV,4,5,38990.0,2.5,White,Alexandria,NSW
2700,Mazda,2017.0,CX-5,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,112905.0,4,SUV,4,5,29788.0,2.5,White,Stanmore,NSW
2701,Mazda,2017.0,CX-5,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,61011.0,4,SUV,4,5,35800.0,2.5,Silver,Rozelle,NSW
2702,Mazda,2017.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,115585.0,4,SUV,4,5,29990.0,2.5,Grey,Nowra,NSW
2703,Mazda,2017.0,CX-5,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,147966.0,4,SUV,4,5,22990.0,2.5,Red,Mayfield West,NSW
2704,Mazda,2022.0,CX-5,USED,Automatic,AWD,Unleaded,8.2 L / 100 km,3630.0,4,SUV,4,5,52990.0,2.5,White,Osborne Park,WA
2705,Mazda,2013.0,CX-5,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,163395.0,4,SUV,4,5,16888.0,2.5,Grey,Phillip,ACT
2706,Mazda,2022.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,15263.0,4,SUV,4,5,38997.0,2.5,Grey,Liverpool,NSW
2707,Mazda,2019.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,47644.0,4,SUV,4,5,35990.0,2.5,Silver,Taree,NSW
2708,Mazda,2020.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,37025.0,4,SUV,4,5,36999.0,2.5,Black,Traralgon,VIC
2709,Mazda,2022.0,CX-5,USED,Automatic,AWD,Unleaded,8.2 L / 100 km,2018.0,4,SUV,4,5,58990.0,2.5,,Stanmore,NSW
2710,Mazda,2017.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,42647.0,4,SUV,4,5,34450.0,2.5,Black,Phillip,ACT
2711,Mazda,2018.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,72286.0,4,SUV,4,5,32995.0,2.5,White,Lismore,NSW
2712,Mazda,2018.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,56761.0,4,SUV,4,5,35990.0,2.5,White,Tweed Heads South,NSW
2713,Mazda,2019.0,CX-5,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,28521.0,4,SUV,4,5,42990.0,2.5,Grey,Fawkner,VIC
2714,Mazda,2021.0,CX-5,USED,Automatic,AWD,Unleaded,8.2 L / 100 km,23255.0,4,SUV,4,5,46990.0,2.5,White,Pakenham,VIC
2715,Mazda,2017.0,CX-5,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,83622.0,4,SUV,4,5,34970.0,2.5,White,Goulburn,NSW
2716,Mazda,2021.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,49350.0,4,SUV,4,5,44990.0,2.5,Grey,Berwick,VIC
2717,Mazda,2020.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,63425.0,4,SUV,4,5,39990.0,2.5,Blue,Pakenham,VIC
2718,Mazda,2019.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,62320.0,4,SUV,4,5,34990.0,2.5,Silver,Pakenham,VIC
2719,Mazda,2022.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,14528.0,4,SUV,4,5,39999.0,2.5,Blue,Traralgon,VIC
2720,Mazda,2021.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,16926.0,4,SUV,4,5,51950.0,2.5,Red,Bundoora,VIC
2721,Mazda,2022.0,CX-5,USED,Automatic,Front,Unleaded,7.5 L / 100 km,14333.0,4,SUV,4,5,41950.0,2.5,Grey,Mulgrave,VIC
2722,Mazda,2021.0,CX-5,USED,Automatic,AWD,Unleaded,8.2 L / 100 km,50202.0,4,SUV,4,5,47990.0,2.5,Grey,Pakenham,VIC
2723,Mazda,2015.0,CX-5,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,67373.0,4,SUV,4,5,25290.0,2.5,Black,Morningside,QLD
2724,Mazda,2017.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,96288.0,4,SUV,4,5,32499.0,2.5,Blue,Berwick,VIC
2725,Mazda,2019.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,65672.0,4,SUV,4,5,29500.0,2.5,White,Moorooka,QLD
2726,Mazda,2022.0,CX-5,USED,Automatic,AWD,Unleaded,8.2 L / 100 km,22508.0,4,SUV,4,5,47772.0,2.5,Black,Hendra,QLD
2727,Mazda,2022.0,CX-5,USED,Automatic,AWD,Unleaded,8.2 L / 100 km,11342.0,4,SUV,4,5,56990.0,2.5,Grey,Brighton,VIC
2728,Mazda,2018.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,55224.0,4,SUV,4,5,36850.0,2.5,White,Kedron,QLD
2729,Mazda,2018.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,40545.0,4,SUV,4,5,38990.0,2.5,Red,Elsternwick,VIC
2730,Mazda,2018.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,35351.0,4,SUV,4,5,36400.0,2.5,Black,Eagle Farm,QLD
2731,Mazda,2020.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,58529.0,4,SUV,4,5,37980.0,2.5,Black,Essendon Fields,VIC
2732,Mazda,2022.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,12139.0,4,SUV,4,5,44990.0,2.5,White,Brighton,VIC
2733,Mazda,2020.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,13349.0,4,SUV,4,5,37950.0,2.5,Red,Albion,QLD
2734,Mazda,2022.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,1847.0,4,SUV,4,5,46990.0,2.5,Blue,Brighton,VIC
2735,Mazda,2018.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,50915.0,4,SUV,4,5,38990.0,2.5,Blue,Brighton,VIC
2736,Mazda,2022.0,CX-5,USED,Automatic,Front,Unleaded,7.5 L / 100 km,7282.0,4,SUV,4,5,36990.0,2.5,Brown,Eagle Farm,QLD
2737,Mazda,2018.0,CX-5,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,44903.0,4,SUV,4,5,36990.0,2.5,Red,Pinkenba,QLD
2738,Mazda,2015.0,CX-5,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,134505.0,4,SUV,4,5,24998.0,2.5,White,Springwood,QLD
2739,Mazda,2019.0,CX-5,USED,Automatic,AWD,Unleaded,8.2 L / 100 km,96265.0,4,SUV,4,5,30987.0,2.5,Red,Elizabeth,SA
2740,Mazda,2016.0,CX-5,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,57985.0,4,SUV,4,5,29855.0,2.5,Grey,Brooklyn,VIC
2741,Mazda,2022.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,6010.0,4,SUV,4,5,48990.0,2.5,Black,Wayville,SA
2742,Mazda,2014.0,CX-5,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,130664.0,4,SUV,4,5,21990.0,2.5,Red,Wayville,SA
2743,Mazda,2021.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,42506.0,4,SUV,4,5,40990.0,2.5,Silver,South Geelong,VIC
2744,Mazda,2016.0,CX-5,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,89998.0,4,SUV,4,5,24788.0,2.5,White,Bundaberg,QLD
2745,Mazda,2019.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,55095.0,4,SUV,4,5,34880.0,2.5,White,Prospect,SA
2746,Mazda,2015.0,CX-5,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,80141.0,4,SUV,4,5,24990.0,2.5,White,Victoria Park,WA
2747,Mazda,2015.0,CX-5,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,58518.0,4,SUV,4,5,27999.0,2.5,Red,Victoria Park,WA
2748,Mazda,2016.0,CX-5,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,162777.0,4,SUV,4,5,17500.0,2.5,Bronze,Newton,SA
2749,Mazda,2013.0,CX-5,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,127810.0,4,SUV,4,5,20880.0,2.5,Black,Prospect,SA
2750,Mazda,2018.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,118759.0,4,SUV,4,5,27888.0,2.5,Silver,Edwardstown,SA
2751,Mazda,2018.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,61390.0,4,SUV,4,5,34988.0,2.5,White,Edwardstown,SA
2752,Mazda,2021.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,51004.0,4,SUV,4,5,41888.0,2.5,Red,Cannington,WA
2753,Mazda,2022.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,13720.0,4,SUV,4,5,48888.0,2.5,Red,Cannington,WA
2754,Mazda,2022.0,CX-5,USED,Automatic,Front,Unleaded,7.5 L / 100 km,2108.0,4,SUV,4,5,39990.0,2.5,Red,Palmyra,WA
2755,Mazda,2015.0,CX-5,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,84583.0,4,SUV,4,5,25350.0,2.5,White,Myaree,WA
2756,Mazda,2018.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,51246.0,4,SUV,4,5,34999.0,2.5,Grey,Gosnells,WA
2757,Mazda,2016.0,CX-5,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,92907.0,4,SUV,4,5,23990.0,2.5,Brown,Palmyra,WA
2758,Mazda,2018.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,87245.0,4,SUV,4,5,29999.0,2.5,Brown,Wangara,WA
2759,Mazda,2022.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,16755.0,4,SUV,4,5,41999.0,2.5,Grey,Wangara,WA
2760,Mazda,2013.0,CX-5,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,124741.0,4,SUV,4,5,19995.0,2.5,White,Minchinbury,NSW
2761,Mazda,2020.0,CX-5,USED,Automatic,AWD,Unleaded,7.5 L / 100 km,42629.0,4,SUV,4,5,35990.0,2.5,Black,Springwood,QLD
2762,Mazda,2015.0,CX-5,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,131325.0,4,SUV,4,5,21995.0,2.5,Silver,Windsor,QLD
2763,Subaru,2021.0,Forester,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,16136.0,4,SUV,4,5,39990.0,2.5,Silver,Windsor,NSW
2764,Subaru,2013.0,Forester,USED,Automatic,AWD,Unleaded,8.1 L / 100 km,121608.0,4,SUV,4,5,16950.0,2.5,Black,Pendle Hill,NSW
2765,Subaru,2008.0,Forester,USED,Manual,AWD,Unleaded,9.3 L / 100 km,220235.0,4,SUV,4,5,8995.0,2.5,Black,Minchinbury,NSW
2766,Subaru,2019.0,Forester,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,145821.0,4,SUV,4,5,32990.0,2.5,Blue,Port Macquarie,NSW
2767,Subaru,2017.0,Forester,USED,Automatic,AWD,Unleaded,8.1 L / 100 km,45318.0,4,SUV,4,5,31990.0,2.5,Blue,Liverpool,NSW
2768,Subaru,2006.0,Forester,USED,Automatic,AWD,Unleaded,9.7 L / 100 km,155068.0,4,SUV,4,5,7950.0,2.5,Blue,Minto,NSW
2769,Subaru,2010.0,Forester,USED,Manual,AWD,Unleaded,9.3 L / 100 km,171214.0,4,SUV,4,5,10990.0,2.5,Gold,Minchinbury,NSW
2770,Subaru,2020.0,Forester,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,104508.0,4,SUV,4,5,28950.0,2.5,White,Pendle Hill,NSW
2771,Subaru,2020.0,Forester,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,67008.0,4,SUV,4,5,39990.0,2.5,Green,Arncliffe,NSW
2772,Subaru,2007.0,Forester,USED,Automatic,AWD,Unleaded,9.7 L / 100 km,222000.0,4,SUV,4,5,7950.0,2.5,,Campsie,NSW
2773,Subaru,2010.0,Forester,USED,Automatic,AWD,Unleaded,9.6 L / 100 km,117893.0,4,SUV,4,5,15999.0,2.5,Silver,Yagoona,NSW
2774,Subaru,2016.0,Forester,USED,Automatic,AWD,Unleaded,8.1 L / 100 km,94800.0,4,SUV,4,5,27990.0,2.5,Silver,McDougalls Hill,NSW
2775,Subaru,2014.0,Forester,USED,Automatic,AWD,Unleaded,8.1 L / 100 km,218860.0,4,SUV,4,5,15990.0,2.5,White,Cabramatta,NSW
2776,Subaru,2013.0,Forester,USED,Automatic,AWD,Unleaded,8.1 L / 100 km,151628.0,4,SUV,4,5,14999.0,2.5,Silver,Lansvale,NSW
2777,Subaru,2012.0,Forester,USED,Automatic,AWD,Unleaded,9.3 L / 100 km,114364.0,4,SUV,4,5,15884.0,2.5,White,Liverpool,NSW
2778,Subaru,2019.0,Forester,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,59330.0,4,SUV,4,5,33990.0,2.5,Grey,Alexandria,NSW
2779,Subaru,2006.0,Forester,USED,Automatic,AWD,Unleaded,9.7 L / 100 km,151046.0,4,SUV,4,5,6995.0,2.5,Silver,Minchinbury,NSW
2780,Subaru,2018.0,Forester,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,39812.0,4,SUV,4,5,36990.0,2.5,Silver,Alexandria,NSW
2781,Subaru,2008.0,Forester,USED,Automatic,AWD,Unleaded,9.6 L / 100 km,290681.0,4,SUV,4,5,6750.0,2.5,Grey,Leichhardt,NSW
2782,Subaru,2019.0,Forester,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,58875.0,4,SUV,4,5,35490.0,2.5,Silver,North Narrabeen,NSW
2783,Subaru,2022.0,Forester,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,13519.0,4,SUV,4,5,45777.0,2.5,Silver,Narellan,NSW
2784,Subaru,2013.0,Forester,USED,Automatic,AWD,Unleaded,8.1 L / 100 km,238473.0,4,SUV,4,5,10980.0,2.5,Green,Welshpool,WA
2785,Subaru,2005.0,Forester,USED,Automatic,AWD,Unleaded,10 L / 100 km,231001.0,4,SUV,4,5,6750.0,2.5,White,Leichhardt,NSW
2786,Subaru,2020.0,Forester,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,55815.0,4,SUV,4,5,30990.0,2.5,Grey,South Nowra,NSW
2787,Subaru,2020.0,Forester,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,91346.0,4,SUV,4,5,34990.0,2.5,Grey,New Lambton,NSW
2788,Subaru,2017.0,Forester,USED,Automatic,AWD,Unleaded,8.1 L / 100 km,115212.0,4,SUV,4,5,27999.0,2.5,White,Brookvale,NSW
2789,Subaru,2020.0,Forester,USED,Automatic,AWD,Unleaded,7.4 L / 100 km,52304.0,4,SUV,4,5,30990.0,2.5,Blue,South Nowra,NSW
